TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,Y
54.29,54.4,46.01,45.8,66.37,66.4,74.11,74.3,71.99,66.18,53.33,54.55,87.43,23.91,65.66,-2.138,73.96,65.34,10.88,2.252,57.09,4.555,0.772,271.2,214.2,7.3,4.3,38.5,33.7,79.2,85.4,8.3,42.9,4.5,105.9,26.5,50.7,65,62,9.738,3.168,8.219,20,0,127.9,121.5,126.6,92.3,7.9,8.6,74.36,42.95,100,87.18,56.44,56,58.59,54.54,60.45,62.55,58.51,97.12,64.76,1.337,eo4
54.42,54.5,45.93,45.8,66.7,66.7,74.56,74.6,72.4,66.47,53.41,54.59,88.44,24.26,66.76,-2.591,76.09,67.06,10.55,1.527,58.4,4.58,0.7676,270,215.1,7.5,4.5,38.3,33.5,79.2,85.4,8.4,42.7,4.4,105.7,26.1,51.9,66,63,14.98,4.818,8.116,20,0,127.9,121.2,126.6,92.6,8,8.7,77.58,46.98,100,88.79,56.76,56,59.4,54.54,60.49,62.79,58.72,97.89,62.2,-1.208,eo4
54.5,54.7,45.93,46.1,66.99,67.2,74.76,74.4,72.61,66.59,53.45,54.67,86.41,23.96,66.83,-4.376,77.16,67.72,10.97,1.534,52.54,5.163,0.6809,266.6,216,7.2,4.2,39.1,34.2,78.6,84.4,7.1,43.2,4,106.1,27.5,50.2,59,57,20.01,6.586,8.75,20,0,127.7,120.7,127,91.4,7.1,8.4,30,0,100,55,49,56,67,54.54,60.33,62.42,58.8,99.39,72.69,-3.578,eo4
52.82,52.2,45.43,44.8,67.15,66.7,74.11,73.8,71.83,64.13,52.22,52.74,78.88,25.84,87.21,-34.17,66.12,60.77,4.677,-0.6741,52.03,4.468,0.7868,272,214.9,6.3,4.1,38.6,33.8,77.9,83.4,6.4,42.7,4.1,106.9,29,48.6,59,57,7.185,2.591,8.75,20,0,126.8,120.7,126.6,91.1,7,7.4,40,0,100,55,49,56,67,54.54,59.39,54.6,54.05,128,112.3,82.47,eo4
51.8,52.2,45.97,46.1,65.55,65.1,71.28,70.4,69.7,62.66,51.69,52.13,64.81,17.91,79.6,-32.7,52.32,51.36,3.953,2.999,44.72,4.113,0.8548,271.4,215.4,7.8,3.4,38.5,33.7,73.8,77,4.6,43.8,5.3,108.8,35.2,43,51,49,0.8026,0.3522,9.675,20,0,127.1,120.4,123.6,89.8,5.4,5.9,30,0,100,55,49,56,47,54.5,60.33,53.5,52.95,73.76,94.86,96.29,eo4
51.96,51.9,45.84,45.9,65.47,65.3,71.28,70.9,69.74,62.7,51.73,52.13,65.59,17.41,79.43,-31.25,54.76,52.71,3.576,1.526,45.3,4.25,0.8273,270.8,214.9,7.2,3.8,38.6,33.8,74.7,78.4,6,43.8,5.2,109,34.1,44.2,52,50,7.195,3.12,9.553,20,0,127.1,120.2,123.6,88.6,5.6,6.1,35,0,100,55,49,56,47,54.5,61.68,53.58,52.95,58.2,85.83,91.14,eo4
51.88,51.9,45.8,45.8,65.51,65.3,71.24,70.8,69.82,62.7,51.73,52.05,64.69,16.02,80.38,-31.72,54.47,53.15,2.847,1.528,45.14,4.243,0.8287,270.9,215.2,7.3,3.2,38.5,33.7,74.1,77.5,5.4,43.8,5.3,109,34.7,43.7,52,50,9.199,4.045,9.553,20,0,126.6,119.9,125.1,90.6,5.5,6.1,35,0,100,55,49,56,47,54.5,61.39,53.5,52.91,55.81,68.33,91.79,eo4
51.8,51.9,45.76,45.8,65.47,65.3,71.2,70.9,69.78,62.66,51.65,52.01,64.82,16.05,80.54,-31.78,54.28,52.96,3.225,1.901,45.4,4.204,0.8364,271.5,215.9,7.3,3.5,38.5,33.7,74.4,78,5.8,43.8,4.9,108.8,34.4,44,52,50,8.36,3.668,9.553,20,0,126.8,119.7,126.1,91.6,5.6,6.1,35,0,100,55,49,56,47,54.54,61.51,53.46,52.82,55.26,77.4,92.97,eo4
51.8,51.9,45.72,45.6,65.47,65.3,71.16,70.9,69.74,62.62,51.61,51.97,64.02,15.97,80.12,-32.08,54.61,52.92,3.223,1.532,45.38,4.231,0.831,270,215.8,7.2,3.5,38.6,33.8,74.4,78,5.5,43.6,5,109,34.7,43.8,52,50,12.3,5.463,9.553,20,0,126.8,119.7,125.1,90.3,5.6,6.1,35,0,100,55,49,56,47,54.54,61.56,53.41,52.82,54.65,77.35,91.69,eo4
51.75,51.9,45.68,45.8,65.47,65.3,71.16,70.8,69.78,62.66,51.57,51.97,64.34,15.59,80.52,-31.77,54.7,53.01,3.598,1.903,45.43,4.234,0.8305,271.4,216.1,7.3,3.3,38.5,33.7,74.1,77.5,5.8,43.8,5.2,108.8,34.7,44,52,50,11.56,5.108,9.553,20,0,126.6,119.7,124.1,91.1,5.4,6.1,35,0,100,55,49,56,47,54.54,61.51,53.41,52.78,53.65,86.34,92.74,eo4
51.75,51.9,45.68,45.6,65.51,65.3,71.16,70.9,69.82,62.7,51.57,51.92,63.79,15.11,80.42,-31.73,54.07,52.4,3.191,1.517,45.26,4.201,0.837,271.1,213.6,6.9,3.2,38.9,34,74.1,77.5,6.1,43.8,4.9,108.8,34.5,44.6,52,50,11.08,4.939,9.553,20,0,126.3,119.5,124.1,89.4,5.5,6.3,35,0,100,55,49,56,47,54.58,61.68,53.37,52.78,51.1,76.59,94.45,eo4
51.75,51.9,45.68,45.6,65.47,65.4,71.16,70.9,69.82,62.7,51.61,51.97,64.15,15.08,80.28,-31.22,54.26,52.95,3.203,1.888,45.35,4.207,0.8358,270.6,214.4,7,3.2,38.5,33.7,74.1,77.5,5.5,43.6,5,108.8,34.9,43.7,52,50,10.59,4.697,9.553,20,0,126.8,119.7,125.1,90.3,5.6,6.3,35,0,100,55,49,56,50,54.58,61.51,53.41,52.82,52.22,76.86,92.14,eo4
51.71,51.9,45.64,45.6,65.47,65.3,71.16,70.9,69.78,62.66,51.57,51.92,64.36,15.59,80.56,-31.79,54.3,52.99,3.205,1.889,45.38,4.207,0.8357,271.5,214.5,7.2,3.2,38.6,33.8,74.1,77.5,5.5,43.6,5,108.8,34.5,43.7,52,50,9.997,4.418,9.553,20,0,126.3,119.7,124.1,89.4,5.6,6.1,35,0,100,55,49,56,47,54.62,61.56,53.37,52.74,53.99,76.92,92.93,eo4
51.71,51.9,45.68,45.8,65.47,65.4,71.16,70.8,69.78,62.62,51.57,51.92,64.29,15.58,80.93,-32.21,54.13,52.81,3.216,1.896,45.42,4.19,0.8392,271.2,215.3,7,3.2,38.6,33.8,74.1,77.5,5.5,43.8,5.2,108.6,34.5,43.7,52,50,9.674,4.279,9.553,20,0,126.3,119.7,126.1,91.1,5.6,6.3,35,0,100,55,49,56,50,54.62,61.64,53.37,52.78,53.3,77.19,94.25,eo4
51.75,51.9,45.68,45.6,65.47,65.4,71.16,70.9,69.78,62.66,51.57,51.97,64.12,15.53,80.25,-31.67,54.3,52.62,3.571,1.889,45.45,4.201,0.8369,270.5,214.5,7,3.2,38.6,33.8,74.1,77.5,6,43.6,4.7,108.8,34.2,44,52,50,10.93,4.849,9.553,20,0,126.6,119.7,126.6,91.9,5.5,6.3,35,0,100,55,49,56,50,54.62,61.68,53.37,52.78,52.85,85.71,93.12,eo4
51.71,51.9,45.68,45.6,65.47,65.4,71.12,70.9,69.74,62.66,51.57,51.92,64.32,15.7,80.61,-31.99,54.32,52.99,3.228,1.902,45.39,4.207,0.8357,273.3,216.1,7.2,3.2,38.6,33.8,74.1,77.5,5.5,43.8,4.9,108.6,34.7,44.2,52,50,10.23,4.523,9.553,20,0,126.3,119.5,125.1,90.6,5.6,6.3,35,0,100,55,49,56,50,54.66,61.6,53.37,52.74,54.35,77.46,93.64,eo4
51.75,51.9,45.72,45.6,65.47,65.3,71.12,70.9,69.78,62.66,51.61,51.97,63.68,15.08,80.28,-31.68,54.1,52.78,3.215,1.895,45.36,4.193,0.8385,270.6,215.2,7.2,3.2,38.6,33.8,74.1,77.5,5.8,43.8,5.2,108.8,34.5,44.2,52,50,11.69,5.219,9.553,20,0,126.6,119.7,125.1,90.4,5.6,6.1,35,0,100,55,49,56,47,54.71,61.6,53.37,52.78,52.52,77.16,92.67,eo4
51.75,51.9,45.72,45.6,65.51,65.9,71.16,71.2,69.78,62.62,51.61,51.92,63.74,15.55,80.81,-32.63,53.99,52.68,2.842,1.525,45.67,4.157,0.8458,270.8,214.8,7,3.8,38.6,33.8,75,78.9,6.1,43.8,5.2,108.8,33.8,45.1,52,50,11.41,5.09,9.553,20,0,126.3,119.5,125.1,90.4,5.3,6.3,0,0,100,38.97,47.93,56,54,54.71,61.47,53.13,52.82,55.16,68.21,94.29,eo4
49.95,49.6,44.9,45.3,66.21,65.6,71.12,69.7,69.7,60.08,49.76,50,55.25,15.97,108.2,-68.91,44.71,43.04,2.087,0.4211,38.38,4.096,0.8585,270,212.4,6.8,2.7,38.5,33.7,71.9,74.5,2.5,43.8,5.1,110.3,38.4,40.8,44,42,1.318,0.6784,10.6,20,0,126.6,119.2,122.1,87.4,4.1,4.3,0,0,100,32.76,47.52,56,50,54.71,59.43,50.43,50.45,81.18,50.08,162.6,eo4
49.5,49.3,45.15,44.8,65.76,65.9,70.1,70,68.59,58.2,49.44,49.63,48.24,16.69,115.6,-84.06,39.01,38.43,1.745,1.16,39.53,3.47,1.013,266.9,215,5.1,2.8,39.8,34.8,72.8,75.5,5,43.9,4.1,114.5,41.9,41.2,46,44,7.078,4.173,10.32,20,0,126.3,119.5,122.1,86.2,4.1,4.4,0,0,100,26.55,47.1,56,54,54.66,60.82,49.98,49.96,65.11,41.88,178.2,eo4
48.6,48.5,45.19,45.3,65.76,65.4,69.24,68.7,67.98,56.11,48.58,48.81,38.71,13.97,132.1,-107.4,30.57,30.36,2.111,1.893,36.35,2.958,1.189,267.1,215,6,1.9,39.1,34.2,70.6,72,3.6,44.4,5.2,119,47.8,38.7,42,40,7.736,5.684,10.89,20,0,126.8,119.7,123.6,88,3.3,3.4,35,0,100,23,47,56,50,54.71,60.2,49.85,49.38,61,50.66,205.7,eo4
48.36,48.3,44.86,44.6,65.67,65.6,69.24,69.2,67.94,55.62,48.21,48.57,39.76,14.48,137.6,-112.3,31.38,30.06,3.219,1.898,36.62,3.013,1.167,268,215.5,4.8,2.4,40,35,71.6,73.5,4.1,44.1,4,121.5,50.1,38,43,41,7.158,5.12,10.74,20,0,127.1,119.7,123.6,86.3,3.6,3.6,35,0,100,23,47,56,50,54.66,60.53,49.81,49.3,59.23,77.25,209.5,eo4
48.19,48.3,44.94,45.1,65.43,65.3,68.78,68.4,67.69,55.5,48.13,48.49,37.45,12.19,136.1,-110.9,28.98,28.4,3.198,2.616,34.92,2.918,1.205,267.9,214.1,5.7,1.9,39.2,34.3,70.3,71.5,3.4,44.4,5.2,123,52.4,37.2,40,39,5.146,3.908,11.04,20,0,127.7,119.9,122.6,87.3,3.3,3.2,35,0,100,23,47,56,47,54.71,60.57,49.69,49.18,49.85,76.75,212,eo4
48.48,48.7,45.15,45.1,65.22,65,68.54,68.4,67.37,55.5,48.29,48.69,37.14,13.15,133,-109,29.86,28.17,3.581,1.894,35.91,2.923,1.203,268.9,215.1,6,2.2,39.2,34.2,70.6,72,4.1,44.4,5.5,124.5,53.9,37.7,42,40,10.33,7.91,10.89,20,0,127.9,120.2,122.1,87,3.3,3.6,35,0,100,23,47,56,47,54.71,60.61,49.98,49.43,53.42,85.94,211.9,eo4
48.36,48.3,44.98,44.9,65.43,65.3,68.83,68.9,67.69,55.5,48.21,48.57,38.12,12.71,136.9,-111.5,30.37,29.05,3.229,1.903,36.09,2.959,1.188,269.3,216.2,4.8,2.2,40.1,35.1,70.6,72.5,3.6,44.4,4.3,123.7,53.4,37.4,42,40,8.855,6.607,10.89,20,0,128.5,120.7,123.1,86.8,3.5,3.4,35,0,100,23,47,56,47,54.75,60.74,49.81,49.3,50.94,77.49,212.2,eo4
48.15,48.2,44.82,44.9,65.55,65.3,68.95,68.4,67.77,55.45,48,48.36,38.06,13.15,138,-113.1,29.9,28.58,3.217,1.897,35.64,2.949,1.192,268.9,215.4,4.5,2.2,40.3,35.3,70.6,72,3.4,44.3,3.9,123.2,52.6,37.2,40,39,6.951,5.194,11.04,20,0,129,120.7,123.6,87.3,3.1,3.3,35,0,100,23,47,56,47,54.71,60.57,49.61,49.1,53.8,77.21,213.2,eo4
48.32,48.5,45.15,45.3,65.31,65.1,68.54,68.3,67.45,55.45,48.21,48.57,36.51,12.33,135.5,-111.3,28.27,27.33,3.2,2.253,35.14,2.829,1.243,271.1,214.2,5.7,2.3,39.4,34.5,70.6,72,3.6,44.6,5.2,124.2,53.9,37,40,39,6.174,4.809,11.04,20,0,129,121.2,122.1,86.5,3.3,3.4,35,0,100,23,47,56,47,54.79,60.57,49.81,49.3,51.16,76.8,216.4,eo4
48.48,48.5,45.15,44.9,65.31,65.1,68.66,68.6,67.45,55.5,48.29,48.69,37.57,13.6,133.8,-109.9,29.8,28.12,3.574,1.891,35.79,2.927,1.201,268.7,214.7,5.3,2.3,39.8,34.8,70.6,72.5,3.9,44.6,4.8,124.5,53.9,37.4,40,40,8.471,6.412,10.89,20,0,129.6,121.5,122.6,86.8,3.5,3.4,35,0,100,23,47,56,47,54.79,60.74,49.89,49.38,54.88,85.77,212.3,eo4
48.27,48.2,44.94,44.9,65.47,65.3,68.87,68.7,67.73,55.5,48.13,48.44,38.23,12.75,137.7,-112.3,29.67,28.36,2.829,1.517,35.99,2.898,1.213,270.1,213.8,4.8,2.2,40.1,35.1,70.9,72.5,3.9,44.4,4.1,123.7,53.4,37.2,42,40,5.909,4.397,10.89,20,0,129.8,121.2,123.6,87.3,3.4,3.4,35,0,100,23,47,56,47,54.75,60.61,49.73,49.22,52.15,67.88,214.5,eo4
48.23,48.3,45.07,45.1,65.35,65.1,68.62,68.3,67.57,55.45,48.13,48.49,36.75,11.8,136,-111.1,28.42,27.47,3.217,2.264,35.2,2.839,1.239,269.4,215.4,5.3,2.3,39.5,34.8,70.6,72,2.9,44.6,4.6,124,53.6,37.4,40,39,5.931,4.59,11.04,20,0,130.1,121.7,122.1,86.3,3.3,3.2,35,0,100,23,47,56,47,54.75,60.57,49.73,49.22,48.6,77.22,215,eo4
48.48,48.7,45.23,45.3,65.22,65.1,68.5,68.3,67.37,55.5,48.33,48.73,36.72,12.71,133.1,-109.1,28.97,27.65,3.561,2.248,35.6,2.86,1.229,269.2,213.9,5.6,2.8,39.5,34.6,70.6,72.5,3.8,44.6,5.1,125,54.1,37.9,40,39,8.348,6.466,11.04,20,0,130.4,122,121.6,85.7,3.1,3.6,35,0,100,23,47,56,47,54.79,60.61,49.93,49.43,52.34,85.45,213.3,eo4
48.36,48.3,45.07,44.9,65.39,65.3,68.78,68.7,67.65,55.5,48.21,48.57,38.18,12.73,136.6,-111.2,29.51,28.19,3.215,1.895,35.99,2.882,1.22,269.7,215.2,4.5,2.2,40.3,35.3,70.9,72.5,4.1,44.4,4.3,124.5,53.6,36.7,42,40,5.514,4.108,10.89,20,0,130.7,122,123.1,86.5,3.4,3.5,35,0,100,23,47,56,47,54.79,60.7,49.85,49.34,51.72,77.15,214.1,eo4
48.23,48.3,44.94,44.8,65.39,64.5,68.87,68.4,67.69,55.5,48.09,48.44,39.77,13.42,139.5,-113.1,29.33,28.02,3.195,1.884,38.19,2.7,1.302,274.4,213.9,5.8,2.5,39.1,34.2,70.9,72.5,3.6,44.3,5.2,123.7,53.1,38,44,42,1.488,1.065,10.6,20,0,130.7,122.5,122.1,87.1,4,3.4,0,0,100,44.66,49,56,17.17,54.75,60.65,49.44,49.22,54.51,76.69,219.3,eo4
49.75,50,44.74,44.6,65.06,65.6,69.64,70.3,68.8,60.08,49.72,50,52.38,9.67,99.61,-56.9,44.68,44.47,2.468,2.25,44.12,3.561,0.9874,274.2,214.1,6.4,3.5,38.2,33.4,73.8,77,7.2,43.2,5.2,116.7,43.1,44.1,50,48,17.06,9.265,9.8,20,0,130.4,122.5,124.6,91.3,4.7,5.5,0,0,100,42.63,49,56,18.19,54.79,64.42,50.26,50.2,24.09,59.23,151.8,eo4
49.79,49.8,43.88,43.6,67.35,67.9,72.72,73.8,71.83,61.8,49.72,49.96,60.9,10.08,113.9,-63.07,52.94,52.35,2.111,1.525,48.79,3.815,0.9216,272.6,214.9,5.1,4.1,38.3,33.5,77.9,83.4,7.5,42.4,4.2,111.3,33.2,49.5,55,53,20.78,9.706,9.199,20,0,130.1,122.5,125.6,91.3,5.9,6.4,0,0,100,40.59,49,56,19.2,54.83,66.88,50.22,50.2,20.07,50.66,147.3,eo4
49.54,49.5,43.14,42.9,69.69,70.4,75.5,76.4,74.57,62.95,49.56,49.71,66.03,10.54,132.1,-76.58,57.18,57.33,1.373,1.522,52.12,3.857,0.9115,272.7,214.4,4.7,3.7,38,33.2,80.1,86.9,7.9,41.5,3.7,110.1,30,53.7,59,57,21.01,9.049,8.75,20,0,129.8,122.2,126.6,92.1,6.1,6.8,0,0,100,38.56,49,56,20.22,54.87,68.68,50.02,50,18.32,32.96,154.3,eo4
49.38,49.6,42.73,42.4,71.65,72,77.63,78.4,76.66,63.68,49.4,49.63,67.47,10.94,146.5,-89.97,59.29,59.43,2.102,2.25,54.41,3.831,0.9178,271,214,4.4,4,38,33.2,82.3,90.8,7.3,41.2,3.4,110.5,28.2,57.6,61,59,25.64,10.81,8.534,20,0,129.6,122,127,93,6.1,7.2,0,0,100,36.53,49,56,21.24,54.95,70.19,49.85,49.88,17.23,50.46,161,eo4
49.34,49.3,42.57,42.2,73.17,73.9,79.27,80,78.17,64.09,49.31,49.55,68.86,12.33,159,-102.4,60.25,60.03,2.097,1.881,55.81,3.796,0.9263,271,213.6,4.7,4,37.7,33,84,93.8,7.6,41,3.3,111.3,27,60.6,63,60,25.56,10.56,8.428,20,0,129.3,122.2,127,93.3,6.2,6.9,10.34,0,100,32,49,56,25.03,54.99,71.1,49.81,49.79,18.37,50.33,168.6,eo4
48.68,48.5,41.87,41.5,74.6,75,80.9,81.2,79.57,63.48,48.62,48.81,71.47,15.16,182.4,-126.1,61.19,60.61,1.749,1.163,57.28,3.756,0.936,272.1,215.6,3.8,4.3,37.7,33,85.5,96.3,6.9,40.5,2.8,112.4,27,62.3,65,62,21.16,8.422,8.219,20,0,129,121.7,129.5,95.8,6.5,7,27.35,0,100,32,49,56,25.23,54.95,71.01,49.12,49.1,22.66,41.98,181.7,eo4
48.27,48.3,41.34,40.9,75.34,75.4,81.81,82.2,80.39,63.72,48.21,48.49,72.66,15.95,187.2,-130.5,62.24,61.65,2.482,1.896,58.68,3.729,0.9429,269.6,215.4,3.6,3.5,37.4,32.7,85.7,96.8,6.8,40.2,2.6,112.9,27.2,64.6,67,64,22.03,8.624,8.015,20,0,128.5,121.7,128,94,6.6,7.3,34.36,0,100,32,49,56,25.44,54.99,71.55,48.71,48.73,23.12,59.57,180.8,eo4
48.15,48.2,41.09,40.9,75.79,75.9,82.38,82.3,80.92,63.89,48.09,48.4,74.23,16.45,191.8,-134,63.12,62.53,2.84,2.256,59.36,3.738,0.9405,270.3,214.6,3.7,4,37.4,32.7,86.3,97.8,7.2,39.8,2.6,112.9,26.6,65.6,68,65,20.31,7.78,7.914,20,0,128.2,121.5,127.5,94,6.4,7.3,36.37,0,100,32,49,56,25.64,54.99,71.67,49.69,49.02,23.67,68.15,182.2,eo4
48.27,48.3,41.09,40.9,76.07,76.2,82.79,82.8,81.29,64.09,48.13,48.49,75.5,16.89,193.4,-134.8,64.33,63.01,3.212,1.893,59.71,3.788,0.9281,269.9,215,3.8,3.9,37.2,32.4,86.6,98.3,6.7,39.8,2.5,113.1,26.5,65.9,69,66,20.42,7.692,7.814,20,0,127.9,120.9,127,94,6.6,7.4,38.38,0,100,32,49,56,25.84,55.03,71.96,50.02,49.34,23.95,77.09,182,eo4
48.36,48.5,41.13,41,76.4,76.5,83.24,83.3,81.74,64.3,48.21,48.61,76.64,16.83,195.5,-135.7,64.77,63.45,3.583,2.263,60.61,3.757,0.9357,269.1,215.3,4.1,4,36.9,32.2,87.4,99.3,6.9,39.8,2.9,113.3,25.9,67.1,70,67,18.88,7.007,7.715,20,0,127.9,120.9,127.5,94.9,6.7,7.5,35.39,0,100,32,49,56,26.04,55.03,72.2,50.1,49.47,23.53,85.98,181.7,eo4
48.44,48.5,41.13,40.9,76.73,76.7,83.69,83.8,82.06,64.54,48.25,48.65,78.16,18.24,196.8,-136.9,65.6,63.91,3.589,1.898,61.37,3.759,0.9354,269.6,215.6,4.2,3.9,36.7,32.1,87.7,100.3,7.2,39.6,2.9,113.6,25.3,67.6,70,67,17.21,6.261,7.715,20,0,127.7,120.4,127,94.3,7,7.6,42.4,0,100,32,49,56,26.24,55.07,72.45,50.14,49.55,25.2,86.13,182,eo4
48.48,48.7,41.09,40.9,77.14,77.1,84.14,84.2,82.52,64.79,48.29,48.73,78.55,18.23,198.9,-138.6,65.5,63.83,3.906,2.237,62.22,3.701,0.95,269.3,212.9,4,3.8,36.9,32.2,88,100.8,7,39.4,2.5,113.8,25.5,68.6,71,68,16.34,5.916,7.617,20,0,127.7,120.4,127.5,94.1,7.1,7.8,44.41,0,100,32,49,56,26.44,55.12,72.77,50.26,49.59,24.77,93.74,182.9,eo4
48.48,48.7,41.01,40.7,77.47,77.5,84.67,84.5,82.97,64.99,48.29,48.73,80.96,19.17,202,-140.2,67.19,65.5,3.963,2.27,63.88,3.698,0.9507,269.7,216,3.3,4.4,37.4,32.7,88.9,102.3,6.9,38.5,1.3,114,24.9,69.8,74,71,15.45,5.427,7.328,20,0,127.4,119.9,129.5,96.5,6.9,8,46.42,0,100,32,49,56,26.64,55.12,73.02,50.38,49.67,25.7,95.11,182.2,eo4
48.52,48.5,41.01,40.7,77.75,77.6,84.96,84.8,83.25,65.12,48.33,48.73,81.22,19.23,204.4,-142.5,66.92,65.24,3.56,1.884,63.44,3.708,0.9481,270.6,213.9,3.6,4.3,37.1,32.4,89.1,102.8,7.3,39.1,2,114.2,25.1,69.9,73,70,13.17,4.612,7.424,20,0,127.4,120.2,130.5,97.5,7.2,7.8,48.44,0,100,32,49,56,26.84,55.07,73.02,50.55,49.75,25.72,85.45,184.2,eo4
48.6,48.8,41.01,40.7,77.92,77.9,85.16,85.1,83.42,65.24,48.37,48.81,81.03,19.54,203.3,-141.8,67.81,65.76,3.935,1.888,64.54,3.694,0.9518,268.4,214.4,3.3,4.5,37.2,32.7,88.9,102.3,6.7,38.5,1.1,114.5,25.3,70.5,74,71,18.05,6.337,7.328,20,0,127.4,119.9,128,94.8,7.2,8.1,50.45,0,100,32,49,56,27.04,55.12,73.02,50.67,49.83,26.19,94.43,181.6,eo4
48.68,48.8,41.01,40.7,77.96,77.8,85.33,85.1,83.5,65.24,48.45,48.85,83.04,20.61,205.8,-143.3,68.34,66.3,3.559,1.518,65.15,3.688,0.9533,270.5,213.8,3.5,4,37.2,32.5,89.4,102.8,7.2,38.7,1.3,114.2,24.8,70.1,75,73,13.49,4.622,7.139,20,0,127.4,119.9,130,96.6,7.2,8.1,52.46,0,100,32,49,56,27.25,55.12,72.9,50.83,50,27.82,85.42,183.3,eo4
48.68,48.7,40.97,40.9,78.12,78.1,85.49,85.3,83.7,65.36,48.45,48.89,82.77,20.08,206,-143.3,69.36,67.3,3.96,1.901,66.16,3.686,0.9539,269.6,215.8,3.5,4.1,37.2,32.5,89.4,103.2,7.1,38.5,1.3,114.2,24.6,70.5,76,73,19.02,6.537,7.139,20,0,127.1,119.7,129,95.6,7.4,8,54.47,0,100,32,49,56,27.45,55.12,73.02,51,50.08,26.92,95.05,181.5,eo4
48.81,49,40.97,40.9,78.33,78.4,85.74,85.6,83.95,65.49,48.5,49.02,83.52,20.16,208.1,-144.8,70.34,67.55,4.689,1.897,66.31,3.73,0.9426,270.6,215.5,3.5,4.6,37.4,32.7,90.2,104.7,7.4,38.5,1.1,114.2,24.3,71,76,73,19.95,6.794,7.139,20,0,127.1,119.7,128.5,95,7.3,8.1,56.48,0,100,32,49,56,27.65,55.12,73.14,53.37,50.78,26.83,43.33,182.7,eo4
49.38,49.8,41.59,41.5,78.57,78.6,86.02,86,84.19,65.85,48.9,49.63,83.81,20.58,206.3,-143.1,69.94,65.68,6.524,2.264,65.61,3.748,0.9381,270,215.3,4.1,4.2,37.4,32.7,90.2,104.7,7,39.8,2.6,114.5,24.5,72,76,73,16.81,5.703,7.139,20,0,127.4,119.5,128.5,95.1,7.4,8.4,53.49,0,100,32,49,56,27.85,55.12,73.27,53.95,51.96,27.21,78.95,184.1,eo4
49.83,50,41.87,41.9,79.15,80.7,86.43,87,84.6,66.14,49.27,50,81.62,20.49,206.8,-145.7,71.16,66.18,6.501,1.524,63.74,3.925,0.8958,268.8,214.6,4.2,4.5,38,33.2,91.5,107.2,8,40.4,2.7,114.9,23.4,74.3,74,71,26.99,9.404,7.328,20,0,127.4,119.5,131,97.2,6.2,8.1,29.89,0,100,23,49,56,26,55.12,73.59,53.54,52.29,26.61,125.2,182.8,eo4
47.95,47.5,41.22,40.7,81.11,81.2,87.7,87.5,85.5,62.41,47.59,47.99,73.94,24.65,259,-209.8,59.96,56.82,3.56,0.4244,62.74,3.36,1.046,269.3,213.8,3.4,3.7,37.2,32.4,91,106.2,6.1,39.6,2.5,118.1,27.1,74.2,73,70,13.58,5.225,7.424,20,0,127.1,119.7,129.5,96,6.3,7,34.22,0,100,23,49,56,36,55.12,72.57,49.44,49.1,33.9,85.43,210.2,eo4
46.96,47,40.77,40.7,80.66,80.4,86.8,86,85.05,61.84,46.78,47.18,68.85,19.59,260.3,-211,55.26,53.58,3.563,1.885,58.08,3.346,1.051,269.1,214,4,3,36.7,32.1,89.1,102.8,5.6,39.6,2.9,118.1,29.2,70.7,67,64,10.32,4.263,8.015,20,0,127.4,119.7,130.5,97.1,5.7,6.3,33.55,0,100,23,49,56,26,55.12,73.68,48.58,48.07,25.33,85.51,213.7,eo4
46.88,46.8,40.68,40.4,80.46,80.2,86.55,86.3,84.81,61.55,46.73,47.09,68.61,19.65,261.6,-212.6,55.33,54.02,3.201,1.887,61.05,3.187,1.103,270,214.3,2.4,3.9,38,33.2,90.2,104.7,5.9,39.1,1.4,119.2,29.4,71.7,71,68,14.38,5.963,7.617,20,0,127.7,119.5,127.5,94,6.1,6.4,37.88,0,100,23,49,56,23,55.12,74.7,48.5,47.95,24.08,76.83,214.2,eo4
46.68,46.6,40.4,40.2,80.62,80.5,86.76,86.5,85.01,61.55,46.53,46.89,69.07,19.65,263.9,-214.5,56.17,54.85,3.206,1.89,60.64,3.257,1.08,270,214.7,2.6,3.7,37.6,32.9,90.2,104.7,6.2,38.9,1.3,117.4,27.2,70.7,70,67,15.27,6.287,7.715,20,0,127.7,119.5,129.5,95,6.1,6.6,37.21,0,100,23,49,56,26,55.12,74.58,48.3,47.75,24.24,76.96,213.9,eo4
